Wall time,Step,Value
1492123146.113597,3138415,2.388197660446167
1492123246.362569,3179174,2.272163152694702
1492123346.418215,3220302,2.797492742538452
1492123446.659713,3261591,2.5388145446777344
1492123546.90263,3302868,2.9334120750427246
1492123646.951865,3344015,2.1593382358551025
1492123747.171669,3385225,2.934849500656128
1492123847.442009,3426280,2.7843761444091797
1492123947.449887,3467268,2.8928117752075195
1492124047.476751,3508384,3.2265710830688477
1492124147.669666,3549531,2.490034818649292
1492124247.894572,3590784,2.928868293762207
1492124348.072586,3631936,2.707796096801758
1492124448.240936,3673251,2.9347758293151855
1492124548.793134,3714432,2.9925711154937744
1492124649.093468,3755722,3.101677417755127
1492124749.108027,3796639,2.913928747177124
1492124849.109091,3837657,3.144158363342285
1492124949.186013,3878797,3.684448003768921
1492125049.374724,3919924,3.3578457832336426
1492125149.597882,3960896,3.3642871379852295
1492125249.67519,4001764,3.4149272441864014
1492125349.810704,4042904,3.2130520343780518
1492125450.079218,4084044,3.6696290969848633
1492125550.143023,4125300,3.6258554458618164
1492125650.195226,4166353,3.724686861038208
1492125750.495274,4207502,3.853506326675415
1492125850.64747,4248649,3.414553642272949
1492125950.714785,4289552,3.7828209400177
1492126050.916757,4330747,4.41215181350708
1492126150.948369,4371619,3.941096782684326
1492126250.96893,4412840,4.116724967956543
1492126350.965896,4453662,3.9674856662750244
1492126451.117223,4494901,4.435035228729248
1492126551.291333,4535846,4.334424018859863
1492126651.723134,4576772,4.345980167388916
1492126751.82523,4618053,4.415706634521484
1492126852.018424,4658866,4.335276126861572
1492126952.142452,4700106,4.218234539031982
1492127052.27258,4741133,4.445966720581055
1492127152.364265,4782409,4.710000514984131
1492127252.609336,4823383,4.665158748626709
1492127352.644596,4864153,4.555290699005127
1492127452.657751,4905174,4.8832316398620605
1492127552.912064,4946131,4.269097805023193
1492127653.044268,4987409,4.266847610473633
1492127753.29763,5028500,4.6999592781066895
1492127853.314047,5069846,4.837264537811279
1492127953.432196,5110866,4.752964496612549
1492128053.559581,5151855,5.219167709350586
1492128153.763701,5192858,5.185216426849365
1492128253.842973,5233866,4.547276496887207
1492128354.033019,5275078,4.6740875244140625
1492128454.034354,5316132,5.109360218048096
1492128554.19781,5357474,5.16837215423584
1492128654.301572,5398491,5.584939479827881
1492128754.488409,5439829,4.899027347564697
1492128854.733663,5480972,5.799811363220215
1492128954.747607,5522161,5.666209697723389
1492129054.781505,5563542,5.287925720214844
1492129154.806512,5604597,5.426995277404785
1492129255.076164,5645964,5.488616466522217
1492129355.149142,5686985,5.654466152191162
1492129455.422071,5728209,5.467483997344971
1492129555.556203,5769492,5.301241874694824
1492129655.758851,5810645,5.618530750274658
1492129756.006084,5851992,5.776163101196289
1492129856.210678,5893164,5.533410549163818
1492129956.261944,5934470,5.322532653808594
1492130056.393379,5975566,5.522863864898682
1492130156.456748,6016745,5.560209274291992
1492130256.70851,6058000,5.388970851898193
1492130356.955885,6099129,5.654719829559326
1492130457.011492,6140574,5.74346923828125
1492130557.275695,6181735,5.5846991539001465
1492130657.345566,6222758,5.4550700187683105
1492130757.494872,6264064,5.417038440704346
1492130857.561626,6305229,4.930307865142822
1492130957.795854,6346729,5.789252281188965
1492131057.944039,6387618,5.700606346130371
1492131158.359978,6429089,5.667215824127197
1492131258.591332,6470232,5.426662921905518
1492131358.621391,6511458,5.795502662658691
1492131458.796284,6552756,5.528472900390625
1492131558.949008,6593620,5.496662616729736
1492131659.44891,6635147,5.740383625030518
1492131759.71544,6675972,5.7599897384643555
1492131859.773153,6717366,5.674683094024658
1492131959.835297,6758461,5.914903163909912
1492132060.08537,6799802,5.996930122375488
1492132160.32102,6841117,5.7865166664123535
1492132260.336351,6881923,6.004601001739502
1492132360.827429,6923372,6.066474914550781
1492132460.841052,6964321,6.363272666931152
1492132560.985945,7005816,5.872925281524658
1492132661.106721,7046903,6.371326923370361
1492132761.187435,7088202,5.563404083251953
1492132861.220931,7129525,5.783560276031494
1492132961.501162,7170474,6.201092720031738
1492133061.520368,7211777,5.6916351318359375
1492133161.528023,7252579,6.092960834503174
1492133261.564147,7294034,5.816015720367432
1492133361.60064,7334996,6.339290142059326
1492133461.776619,7376164,6.141039848327637
1492133562.045942,7417787,6.338420867919922
1492133662.077036,7458542,6.383193016052246
1492133762.20873,7500008,6.525450706481934
1492133862.394901,7540787,5.560605049133301
1492133962.454995,7582318,7.123091220855713
1492134062.585878,7623169,6.764523506164551
1492134162.612206,7664117,6.606517314910889
1492134262.615908,7705447,7.161062717437744
1492134362.851532,7746297,6.802943706512451
1492134462.89838,7787622,6.4953484535217285
1492134563.0581,7828324,6.372227191925049
1492134663.269975,7869992,6.855874538421631
1492134763.38464,7911055,7.029197692871094
1492134863.515879,7952195,6.743325233459473
1492134963.738508,7993642,6.9367756843566895
1492135063.975228,8034434,6.700252056121826
1492135164.425582,8075842,6.5150370597839355
1492135264.639761,8116995,6.1490068435668945
1492135364.823982,8158298,6.422643184661865
1492135465.058553,8199510,6.381245136260986
1492135565.293824,8240793,6.650595188140869
1492135665.414725,8282216,6.815005779266357
1492135765.725096,8322988,6.624538421630859
1492135865.934323,8364310,7.0367655754089355
1492135966.042414,8405497,6.938310146331787
1492136066.288678,8446403,6.7016167640686035
1492136166.358365,8487767,6.562040328979492
1492136266.617552,8528882,6.265613555908203
1492136366.830731,8570079,6.39258337020874
1492136466.962053,8610958,6.802856922149658
1492136566.990285,8652224,6.7934370040893555
1492136667.046275,8693387,7.02404260635376
1492136767.096571,8734372,7.131519317626953
1492136867.282673,8775599,7.157654285430908
1492136967.482564,8816645,7.0125908851623535
1492137067.807763,8858041,7.145838737487793
1492137167.846732,8898994,6.888014793395996
1492137268.065259,8940144,6.775638580322266
1492137368.198669,8981193,7.344488620758057
1492137468.382758,9022302,7.025216102600098
1492137568.515755,9063854,7.5031962394714355
1492137668.56047,9104674,7.002276420593262
1492137768.734362,9145793,7.084372520446777
1492137868.802724,9186617,7.074211120605469
1492137968.989503,9227919,6.910961627960205
1492138069.185092,9269136,7.1040496826171875
1492138169.261206,9310256,7.126976013183594
1492138269.32127,9351689,6.725274085998535
1492138369.408401,9392605,7.133624076843262
1492138469.481628,9433632,7.240862846374512
1492138569.709415,9474619,6.87734842300415
1492138669.999053,9515889,6.825295925140381
1492138770.274942,9557237,6.895711898803711
1492138870.360728,9598187,7.019900798797607
1492138970.551933,9639565,6.880950450897217
1492139070.825914,9680538,6.944095611572266
1492139171.047395,9721746,6.9868035316467285
1492139271.150404,9762724,6.8719377517700195
1492139371.277425,9804084,7.214541435241699
1492139471.521019,9845413,6.640336990356445
1492139571.663124,9886405,6.68104362487793
1492139671.815814,9927871,7.20229434967041
1492139771.888956,9968507,7.079739093780518
1492139872.067154,10009941,7.275501251220703
1492139972.239942,10050856,7.39654016494751
1492140072.2556,10091955,7.494348049163818
1492140172.519549,10133356,6.962811470031738
1492140272.65768,10174373,6.980071067810059
1492140372.888061,10215841,6.86781644821167
1492140472.940012,10256509,6.9741668701171875
1492140573.122502,10297375,6.407691478729248
1492140673.257546,10338049,7.172239303588867
1492140773.352871,10379131,6.848614692687988
1492140873.519312,10420330,7.182661533355713
1492140973.655698,10461672,7.2574005126953125
1492141073.864463,10502906,7.6818318367004395
1492141174.007292,10543910,6.911449432373047
1492141274.057263,10585101,7.3814005851745605
1492141374.173165,10626007,7.45508337020874
1492141474.157033,10667265,7.141016960144043
1492141574.252115,10708251,6.69521951675415
1492141674.525371,10749579,7.123589038848877
1492141774.590259,10790752,6.94020938873291
1492141874.686174,10831702,7.307149410247803
1492141974.74115,10872924,7.05867862701416
1492142074.778512,10914023,7.235644817352295
1492142174.932479,10955312,7.01519775390625
1492142275.046185,10996211,7.263923645019531
1492142375.04431,11037417,6.980719089508057
1492142475.173191,11078587,7.246123790740967
1492142575.237733,11119510,6.893342971801758
1492142675.241854,11160704,7.124227523803711
1492142775.283732,11201713,6.937772274017334
1492142875.50188,11243225,7.292169570922852
1492142975.499041,11284138,7.387063503265381
1492143075.568031,11325392,7.212894439697266
1492143175.874301,11366565,7.033485412597656
1492143276.037987,11407566,7.356703758239746
1492143376.086531,11448922,7.118902206420898
1492143476.191475,11490091,7.226387023925781
1492143576.205409,11531317,6.984597206115723
1492143676.490176,11572564,7.466442108154297
1492143776.667835,11613702,6.993887424468994
1492143876.683324,11654861,6.752580165863037
1492143976.791672,11695997,7.13561487197876
1492144077.063258,11737168,7.080190181732178
1492144177.255785,11778282,7.329808235168457
1492144277.374006,11819515,7.129855155944824
1492144377.466155,11860694,7.03455924987793
1492144477.614615,11901799,6.854863166809082
1492144577.759684,11943259,7.058656215667725
1492144678.011185,11984424,7.458082675933838
1492144778.062144,12025450,7.062107086181641
1492144878.27737,12066421,7.278571605682373
1492144978.331749,12107776,7.161789894104004
1492145078.495851,12148677,7.190998077392578
1492145178.597431,12189714,7.254553318023682
1492145278.780224,12230934,7.13622522354126
1492145378.914395,12271961,7.305906772613525
1492145478.997548,12313325,7.3248138427734375
1492145579.222571,12354578,7.130729675292969
1492145679.4545,12395823,6.944143772125244
1492145779.499647,12436885,7.190183639526367
1492145879.733745,12477860,7.604826927185059
1492145979.777244,12518984,7.219731330871582
1492146079.918595,12560066,7.330604553222656
1492146179.950772,12601466,7.281793594360352
1492146279.957476,12642468,7.362355709075928
1492146380.175895,12683626,7.347813606262207
1492146480.281381,12724835,7.009363651275635
1492146580.54064,12766153,7.522064208984375
1492146680.693418,12807345,7.570249557495117
1492146780.838255,12848586,7.281793117523193
1492146880.911897,12889608,7.266296863555908
1492146981.076055,12930825,7.304074287414551
1492147081.63129,12971916,7.6462626457214355
1492147181.691416,13013048,7.735100269317627
1492147281.925603,13054338,7.34713888168335
1492147382.175869,13095657,7.812001705169678
1492147482.258778,13136707,7.80862283706665
1492147582.328765,13177760,7.4123735427856445
1492147682.485562,13218886,7.431466579437256
1492147782.798806,13260153,7.5344672203063965
1492147882.913125,13301385,7.672618389129639
1492147983.159461,13342454,7.648025035858154
1492148083.231349,13383615,7.2995100021362305
1492148183.301618,13424622,7.47512149810791
1492148283.481099,13465736,7.491118431091309
1492148383.664549,13507057,7.415980339050293
1492148483.83284,13548037,7.532296180725098
1492148584.104037,13589442,7.6022539138793945
1492148684.100969,13630249,7.679340839385986
1492148784.338236,13671517,7.9232354164123535
1492148884.598731,13712693,8.022186279296875
1492148984.904358,13753864,7.548679828643799
1492149085.028294,13795091,8.171504020690918
1492149185.120301,13835909,8.494913101196289
1492149285.374446,13877268,8.394613265991211
1492149385.368575,13918305,7.559432029724121
1492149485.491049,13959502,8.269388198852539
1492149585.522814,14000537,7.49618673324585
1492149685.707958,14041806,7.368437767028809
1492149785.97417,14083002,7.490875244140625
1492149886.128113,14123670,8.086788177490234
1492149986.227808,14165107,7.26807975769043
1492150086.309208,14206075,7.427454948425293
1492150186.578039,14247416,7.747706890106201
1492150286.728427,14288402,8.073585510253906
1492150386.773246,14329664,7.532882213592529
1492150487.065798,14370777,8.293163299560547
1492150587.409878,14411725,7.7800397872924805
1492150687.563805,14452996,8.237564086914062
1492150787.576502,14493798,8.176224708557129
1492150887.780648,14534882,7.717461109161377
1492150988.069217,14575994,8.370160102844238
1492151088.104641,14617150,7.826131820678711
1492151188.414551,14658189,6.97218132019043
1492151288.659411,14699155,7.461556911468506
1492151388.883835,14740412,7.47351598739624
1492151489.003738,14781400,7.6521687507629395
1492151589.039019,14822737,7.414483547210693
1492151689.057112,14863573,7.531111240386963
1492151789.150171,14904709,7.669990539550781
1492151889.240556,14945621,7.611551284790039
1492151989.35185,14986746,7.487637996673584
1492152089.469325,15027803,7.327263355255127
1492152189.559293,15068854,7.1547088623046875
1492152289.56349,15110268,7.284781455993652
1492152389.773865,15151126,7.159918785095215
1492152489.792496,15192353,7.2103495597839355
1492152589.805516,15232959,7.182361125946045
1492152690.10601,15274397,7.588999271392822
1492152790.336341,15315350,7.98295783996582
1492152890.539985,15356627,7.401458263397217
1492152990.762059,15397924,7.538705348968506
1492153090.796032,15438691,7.502803325653076
1492153191.094944,15480132,7.604660987854004
1492153291.227884,15520970,7.501288414001465
1492153391.342852,15562319,7.471837043762207
1492153491.416053,15603437,7.677401542663574
1492153591.916589,15644556,7.986617088317871
1492153692.053552,15685971,7.500918865203857
1492153792.247647,15726923,7.241093635559082
1492153892.396303,15768371,7.153265953063965
1492153992.415469,15809111,7.470396518707275
1492154092.76014,15850320,8.171518325805664
1492154193.269775,15891668,7.780087947845459
1492154293.391199,15932666,7.196760177612305
1492154393.600416,15974157,7.128351211547852
1492154493.696,16015083,8.237156867980957
1492154593.987391,16056504,7.275906085968018
1492154694.066844,16097405,7.89184045791626
1492154794.121265,16138460,7.117847919464111
1492154894.3402,16179899,7.055270671844482
1492154994.378639,16220612,7.144979476928711
1492155094.58734,16261827,7.210110187530518
1492155194.71961,16302942,7.055968761444092
1492155294.772395,16344381,7.264758110046387
1492155394.944038,16385240,7.239662170410156
1492155494.956394,16426364,7.578908920288086
1492155595.039011,16467505,7.553999900817871
1492155695.060523,16508470,7.231938362121582
1492155795.208399,16549713,7.5775675773620605
1492155895.275299,16590660,7.150661468505859
1492155995.588148,16632239,7.189574718475342
1492156095.666015,16673140,7.467599391937256
1492156195.822936,16714348,7.446042060852051
1492156295.878238,16755465,7.4205756187438965
1492156396.033011,16796364,7.519696235656738
1492156496.276164,16837687,7.2090349197387695
1492156596.462418,16878777,7.796503067016602
1492156696.720806,16920228,7.575749397277832
1492156796.767423,16960956,7.745099067687988
1492156897.232099,17002376,7.83902645111084
1492156997.443923,17043491,7.429125785827637
1492157097.655044,17084639,7.541191101074219
1492157197.915365,17125761,7.564888000488281
1492157297.989436,17166657,7.3371968269348145
1492157398.316496,17208014,7.652739524841309
1492157498.473481,17248922,7.452019214630127
1492157598.536835,17290332,7.662037372589111
1492157698.707099,17331515,7.8649582862854
1492157798.770916,17372379,7.934891700744629
1492157899.141672,17413706,8.061722755432129
1492157999.372519,17454716,8.20534610748291
1492158099.454006,17496107,7.38807487487793
1492158199.646082,17537216,7.296878814697266
1492158299.771668,17578634,7.516854286193848
1492158400.058892,17619644,7.1373372077941895
1492158500.292412,17660502,7.478611469268799
1492158600.366315,17701687,7.612189292907715
1492158700.53856,17742733,8.035079956054688
1492158800.729299,17784204,7.9221696853637695
1492158900.826466,17825152,8.041153907775879
1492159001.228227,17866502,7.391788482666016
1492159101.297554,17907558,7.414667129516602
1492159201.500588,17948544,7.810410499572754
1492159301.730438,17989641,7.593282699584961
1492159401.751196,18030400,7.652663230895996
1492159501.76576,18071925,7.4826226234436035
1492159602.030347,18112764,7.64315938949585
1492159702.282891,18154131,7.75579309463501
1492159802.300397,18195021,7.601572513580322
1492159902.465899,18236033,7.508406639099121
1492160002.682792,18277315,7.836411952972412
1492160102.801835,18318325,7.738315582275391
1492160202.969136,18359655,7.779862880706787
1492160303.171979,18400420,8.092059135437012
1492160403.300033,18441705,7.546989440917969
1492160503.557204,18482880,7.420156002044678
1492160603.761464,18523749,7.484487056732178
1492160703.778123,18564962,7.849501132965088
1492160804.053579,18605818,7.7165069580078125
1492160904.387393,18647136,7.727089881896973
1492161004.542606,18687975,7.384798049926758
1492161104.919539,18729436,8.004977226257324
1492161205.198735,18770205,7.452681541442871
1492161305.395012,18811668,7.6231608390808105
1492161405.464541,18852609,7.541073799133301
1492161505.709901,18893679,7.770543098449707
1492161605.828054,18935015,7.272858619689941
1492161705.907556,18975737,7.419013977050781
1492161806.180489,19017169,7.48048210144043
1492161906.29774,19058108,8.073007583618164
1492162006.447083,19099265,7.23963737487793
1492162106.696848,19140156,7.157951354980469
1492162206.782202,19181268,7.890756607055664
1492162306.863413,19222527,7.481489658355713
1492162407.028734,19263349,7.5149383544921875
1492162507.199909,19304677,7.065943241119385
1492162607.310691,19345640,7.018208026885986
1492162707.465596,19386691,8.076091766357422
1492162807.499933,19427633,7.893238544464111
1492162907.770802,19468770,7.006204605102539
1492163008.015125,19509830,7.2127838134765625
1492163108.161457,19551164,7.52914571762085
1492163208.238733,19592000,7.296473979949951
1492163308.495758,19632988,7.556710720062256
1492163408.619853,19674119,8.22474479675293
1492163508.660807,19715219,7.200788974761963
1492163608.720677,19756067,7.285564422607422
1492163708.949117,19797098,6.9905242919921875
1492163808.959198,19838210,7.210444450378418
1492163909.090861,19879287,7.339704513549805
1492164009.274921,19920292,7.211944580078125
1492164109.358498,19961563,7.383897304534912
1492164209.358285,20002377,7.580428123474121
1492164309.444696,20043300,7.42695426940918
1492164409.613552,20084344,7.418503284454346
1492164509.629016,20125483,7.418553829193115
1492164609.793816,20166715,7.338674068450928
1492164709.837197,20207667,7.432762145996094
1492164809.930092,20248791,7.504685401916504
1492164909.994104,20289832,7.873566150665283
1492165010.199472,20331123,7.414196968078613
1492165110.367187,20371730,7.53389310836792
1492165210.483849,20413022,7.656744480133057
1492165310.71687,20454005,8.174477577209473
1492165410.802051,20494992,8.128698348999023
1492165510.857251,20535983,7.587393283843994
1492165610.995678,20576977,7.431632995605469
1492165711.249842,20618300,7.623757362365723
1492165811.51886,20658711,8.059859275817871
1492165912.133946,20699678,7.838326454162598
1492166012.250959,20740662,7.246728420257568
1492166112.42157,20781667,7.153839111328125
1492166212.611087,20823028,7.763727188110352
1492166312.971131,20863753,7.690818786621094
1492166413.187669,20905124,7.465737819671631
1492166513.248139,20945837,7.353811264038086
1492166613.455313,20987241,7.28116512298584
1492166713.662244,21028061,7.372069835662842
1492166813.873623,21069354,7.213355541229248
1492166913.978797,21110606,7.23430061340332
1492167014.162064,21151601,8.607200622558594
1492167114.44959,21192871,7.524224281311035
1492167214.696951,21233861,7.37042236328125
1492167314.76104,21275175,7.033218860626221
1492167414.89264,21315937,7.1556854248046875
1492167515.248155,21357099,7.5400896072387695
1492167615.363889,21398166,7.862432956695557
1492167715.443499,21438995,7.688336372375488
1492167815.576015,21480364,6.9161176681518555
1492167915.828712,21521157,7.110363483428955
1492168016.197148,21562638,7.348821640014648
1492168116.45272,21603625,7.353968143463135
1492168216.633292,21644735,7.102348804473877
1492168316.883136,21685745,7.494285583496094
1492168417.086077,21726704,8.147038459777832
1492168517.341247,21768079,7.0155487060546875
1492168617.76096,21808932,7.170477390289307
1492168718.026084,21850235,7.333775520324707
1492168818.200408,21891169,7.405334949493408
1492168918.485366,21932214,7.814908027648926
1492169018.699189,21973487,7.1803507804870605
1492169118.857428,22014567,8.134695053100586
1492169218.875729,22055884,7.255547046661377
1492169319.109019,22096733,7.136406421661377
1492169419.689977,22138038,7.390507698059082
1492169519.906379,22179038,7.985653877258301
1492169620.207969,22220184,7.173405170440674
1492169720.255826,22260935,7.248715877532959
1492169820.529465,22302190,7.431258201599121
1492169920.799612,22343330,6.969751834869385
1492170021.008664,22384352,6.946598052978516
1492170121.223422,22425352,7.31493616104126
1492170221.238854,22466218,7.288323402404785
1492170321.367617,22507432,7.522716045379639
1492170421.583986,22548431,7.983936786651611
1492170521.597294,22589576,8.221821784973145
1492170621.711496,22630673,8.393608093261719
1492170721.75671,22671633,8.123147010803223
1492170821.789778,22712773,7.742164611816406
1492170921.779544,22753628,8.277270317077637
1492171021.898455,22794591,8.770153045654297
1492171122.032822,22835587,8.298439979553223
1492171222.195774,22876733,7.84208345413208
1492171322.431988,22917859,7.355033874511719
1492171422.520392,22959011,8.627185821533203
1492171522.623084,22999771,7.705021381378174
1492171623.04263,23040812,7.452707767486572
1492171723.277258,23081790,8.411402702331543
1492171823.554919,23122779,7.503837585449219
1492171923.672345,23163642,7.883844375610352
1492172023.856187,23204644,8.107537269592285
1492172123.997352,23245924,8.0931978225708
1492172224.204677,23287029,8.52153205871582
1492172324.288451,23328215,7.5821733474731445
1492172424.343726,23369078,8.03678035736084
1492172524.525175,23410111,8.170869827270508
1492172624.559354,23450882,7.993809700012207
1492172724.59126,23492083,7.205630302429199
1492172824.679824,23532962,8.029419898986816
1492172924.818707,23574082,7.278712272644043
1492173024.963214,23615210,7.4165778160095215
1492173124.981163,23655983,7.299081802368164
1492173224.97999,23697083,8.523322105407715
1492173325.04309,23738034,7.5852227210998535
1492173425.306257,23779363,7.477969169616699
1492173525.378399,23820259,7.330785274505615
1492173625.578996,23861214,8.276556968688965
1492173725.606733,23902156,7.56675910949707
1492173826.13257,23943131,7.57124137878418
1492173926.297281,23984355,7.288835525512695
1492174026.41796,24025057,7.485785007476807
1492174126.684171,24066358,7.496381759643555
1492174226.937664,24107422,7.055449962615967
1492174327.137743,24148516,7.702041149139404
1492174427.319568,24189318,6.741490840911865
1492174527.354451,24230187,7.021230220794678
1492174627.365707,24271150,7.216764450073242
1492174727.522346,24312054,7.296632766723633
1492174827.661544,24353365,6.8781633377075195
1492174927.873483,24394415,7.174354076385498
1492175028.004584,24435746,7.0222392082214355
1492175128.25754,24476934,7.383316993713379
1492175228.29372,24517862,7.010799884796143
1492175328.393355,24558791,6.9061598777771
1492175428.486633,24599615,6.92054557800293
1492175528.544484,24640814,7.128006458282471
1492175628.731155,24681716,7.147125244140625
1492175728.926048,24722865,7.6175971031188965
1492175829.180949,24763872,7.171603202819824
1492175929.667157,24805092,7.052229404449463
1492176029.935413,24846226,7.497133731842041
1492176130.148152,24886915,6.993453502655029
1492176230.211631,24928161,7.1391496658325195
1492176330.462509,24969017,7.315604209899902
1492176430.680512,25010383,6.7234978675842285
1492176530.698958,25051303,7.5293965339660645
1492176630.898273,25092427,6.917068958282471
1492176731.170984,25133465,6.727506160736084
1492176831.180786,25174160,7.340777397155762
1492176931.73796,25215424,7.620467185974121
1492177032.017931,25256361,7.183763027191162
1492177132.102883,25297702,7.049617767333984
1492177232.117494,25338636,7.186264991760254
1492177332.272934,25379609,7.097472190856934
1492177432.386381,25420688,7.4727067947387695
1492177532.560851,25461420,7.212185382843018
1492177632.806378,25502710,7.367164611816406
1492177732.839276,25543667,7.817681312561035
1492177832.930462,25584791,7.0437493324279785
1492177933.110861,25625614,6.707139492034912
1492178033.297687,25666677,7.556694984436035
1492178133.492583,25707817,7.424561023712158
1492178233.711958,25748630,7.745530605316162
1492178333.896706,25789847,7.236288547515869
1492178434.097008,25830839,7.26231050491333
1492178534.260444,25872072,7.419268608093262
1492178634.372865,25912842,7.667850971221924
1492178734.628308,25953992,7.41722297668457
1492178834.75927,25995135,7.173159599304199
1492178934.928645,26036019,7.381569862365723
1492179035.013025,26077292,7.19063138961792
1492179135.182715,26117963,7.413595676422119
1492179235.517481,26159254,7.512341499328613
1492179335.726143,26200285,7.637866020202637
1492179435.975077,26241220,6.944955348968506
1492179536.10018,26282255,6.9423298835754395
1492179636.178159,26323214,7.473642826080322
1492179736.230793,26364210,7.226715087890625
1492179836.464353,26405022,6.853293418884277
1492179936.487032,26446349,7.897995471954346
1492180036.66063,26487191,6.766914367675781
1492180136.802607,26528297,6.9040846824646
1492180236.98162,26569318,7.723573684692383
1492180337.124789,26610176,6.998212814331055
1492180437.254477,26651470,7.529200553894043
1492180537.274865,26692409,7.3836588859558105
1492180637.477387,26733555,8.447260856628418
1492180737.572885,26774521,7.1359076499938965
1492180837.821054,26815509,6.965622425079346
1492180937.905775,26856497,7.53141975402832
1492181038.056569,26897618,7.234294891357422
1492181138.356699,26938802,7.536412239074707
1492181238.489983,26979528,7.772858619689941
1492181338.715721,27020924,7.689304351806641
1492181438.743426,27061757,7.697334289550781
1492181539.294927,27102692,7.204411029815674
1492181639.443118,27143874,7.043117046356201
1492181739.516132,27185102,6.90137243270874
1492181839.627871,27226259,8.26606559753418
1492181939.901975,27267349,7.388570785522461
1492182040.013125,27308422,7.396815299987793
1492182140.092749,27349404,7.389509201049805
1492182240.364409,27390380,7.083638668060303
1492182340.546248,27431497,6.707845211029053
1492182440.731524,27472598,7.022366523742676
1492182540.757966,27513538,7.080498218536377
1492182641.247976,27554648,7.261345863342285
1492182741.451359,27595561,7.185307025909424
1492182841.720263,27636545,7.17438268661499
1492182942.175588,27677572,7.036121368408203
1492183042.420964,27718640,6.886649131774902
1492183142.50766,27759522,7.278589248657227
1492183242.787345,27800663,7.027228355407715
1492183343.005613,27841779,6.96003532409668
1492183443.02137,27882849,6.807933807373047
1492183543.520273,27923720,6.985262393951416
1492183643.825751,27964776,7.3061842918396
1492183744.087349,28005896,7.1437907218933105
1492183844.336346,28046893,6.957950592041016
1492183944.390837,28087798,7.018444538116455
1492184044.485182,28129177,7.142747402191162
1492184144.49489,28170254,7.311528205871582
1492184244.824625,28211127,7.014399528503418
1492184345.041725,28251901,7.004148483276367
1492184445.162335,28292932,6.989590644836426
1492184545.466493,28333778,6.940893173217773
1492184645.694778,28374915,7.172282695770264
1492184745.925747,28416017,6.889525890350342
