Wall time,Step,Value
1490447923.377896,59120008,140.0
1490448023.858486,59162705,900.0
1490448123.997424,59205325,900.0
1490448224.158743,59247222,1310.0
1490448524.640224,59374370,430.0
1490448624.877069,59416715,280.0
1490448825.327867,59501346,450.0
1490448925.945267,59544150,720.0
1490449026.126144,59586410,420.0
1490449126.145428,59628420,420.0
1490449326.546016,59713589,300.0
1490449426.689995,59755829,380.0
1490449526.810401,59798447,1420.0
1490449626.845447,59840760,360.0
1490449927.661796,59968416,430.0
1490450027.739158,60010665,1340.0
1490450228.014256,60095391,200.0
1490450328.445589,60137650,170.0
1490450428.581854,60180226,690.0
1490450528.651252,60222499,320.0
1490450629.055827,60265059,270.0
1490450729.152897,60307667,1270.0
1490450829.397926,60350048,720.0
1490450929.528393,60392546,300.0
1490451129.882835,60477434,860.0
1490451229.953558,60520004,410.0
1490451430.269914,60604803,620.0
1490451630.526522,60690066,610.0
1490451931.563964,60817421,410.0
1490452031.781301,60859543,310.0
1490452132.101527,60902116,850.0
1490452232.192121,60944573,340.0
1490452332.448713,60986714,420.0
1490452432.606275,61029245,810.0
1490452633.09356,61113784,190.0
1490453133.820092,61325752,480.0
1490453334.527127,61410949,280.0
1490453534.712322,61495520,260.0
1490453734.754487,61579865,490.0
1490453935.118791,61664794,300.0
1490454135.430938,61749784,540.0
1490454235.562747,61791796,970.0
1490454435.982322,61876388,370.0
1490454736.62421,62003904,520.0
1490454836.738386,62045771,620.0
1490454937.301381,62088279,1590.0
1490455037.516564,62130662,430.0
1490455538.373253,62342653,300.0
1490455638.473474,62384836,570.0
1490455738.673738,62426929,600.0
1490455838.794514,62469341,200.0
1490456239.431388,62638458,1480.0
1490456339.548315,62680661,320.0
1490456639.756411,62807800,230.0
1490456739.764696,62850055,490.0
1490456940.014198,62934630,350.0
1490457341.100457,63103979,490.0
1490457441.19064,63145935,270.0
1490457541.358775,63188294,460.0
1490457641.631849,63230481,1000.0
1490457741.760987,63272954,130.0
1490457841.849727,63315439,380.0
1490458142.478506,63442681,930.0
1490458442.713098,63569630,240.0
1490458742.861282,63696174,430.0
1490458842.930043,63738366,410.0
1490458942.954481,63780686,240.0
1490459043.136649,63822969,720.0
1490459143.185557,63865144,2370.0
1490459343.539655,63947388,980.0
1490459443.625729,63990217,990.0
1490459543.78181,64032604,1380.0
1490459744.013644,64117534,950.0
1490459944.40055,64201725,1030.0
1490460044.479347,64244815,560.0
1490460144.521608,64286779,340.0
1490460444.885594,64412568,750.0
1490460544.994511,64454567,370.0
1490460745.318978,64539148,320.0
1490460845.471651,64581374,570.0
1490460945.639704,64623833,350.0
1490461346.700774,64793458,150.0
1490461446.793317,64835901,800.0
1490461647.11222,64920400,510.0
1490461847.665625,65004996,430.0
1490461947.777125,65047558,300.0
1490462047.861201,65089959,1300.0
1490462148.033427,65132142,850.0
1490462248.553275,65174758,290.0
1490462348.559489,65217157,1340.0
1490462448.831451,65259319,930.0
1490462649.196191,65344127,300.0
1490462749.420036,65386650,820.0
1490462949.53601,65470662,520.0
1490463049.695944,65513354,600.0
1490463149.843094,65555624,1350.0
1490463349.935328,65640270,390.0
1490463550.436337,65724697,300.0
1490463750.694809,65808909,290.0
1490463850.864468,65850891,910.0
1490463950.95179,65893531,350.0
1490464051.17145,65935627,250.0
1490464351.577425,66062817,600.0
1490464451.621825,66105070,420.0
1490464751.897142,66232167,590.0
1490464852.046785,66274602,370.0
1490465052.288248,66359460,1200.0
1490465152.371104,66401784,960.0
1490465252.458281,66443913,560.0
1490465452.642608,66528697,360.0
1490465552.731429,66570976,240.0
1490465753.027269,66656194,480.0
1490465853.64839,66698433,580.0
1490465953.856353,66741414,620.0
1490466154.338912,66825832,290.0
1490466254.534949,66868637,310.0
1490466354.582535,66910569,350.0
1490466655.077023,67037457,1270.0
1490466755.49757,67079867,380.0
1490466955.719948,67164662,290.0
1490467255.906045,67291299,1390.0
1490467456.317246,67376335,550.0
1490467656.546577,67461357,720.0
1490467856.962923,67545916,1080.0
1490467957.195177,67588851,480.0
1490468057.272473,67630865,330.0
1490468157.332595,67673126,340.0
1490468257.453064,67715963,350.0
1490468357.522294,67757935,330.0
1490468457.604017,67800040,380.0
1490468557.762236,67842744,440.0
1490468858.071208,67968468,440.0
1490468958.310203,68008339,1090.0
